order_id,user_id,order_timestamp,delivery_method,delivery_window
894,42,2024-12-08 00:57:28.887394,pickup,11am-1pm
895,74,2025-03-03 05:07:30.313166,delivery,9am-11am
896,6,2025-01-27 02:00:48.223428,pickup,5pm-7pm
897,68,2024-01-28 20:06:07.839408,pickup,5pm-7pm
898,64,2024-07-17 12:08:24.659762,pickup,5pm-7pm
899,28,2024-02-07 16:06:19.722323,delivery,11am-1pm
900,83,2024-04-23 06:58:48.063172,pickup,5pm-7pm
901,86,2024-07-20 22:11:55.804178,delivery,9am-11am
902,59,2024-06-24 13:02:12.221293,pickup,5pm-7pm
903,24,2023-10-28 06:48:07.054793,delivery,5pm-7pm
904,91,2024-06-26 09:48:12.402891,pickup,5pm-7pm
905,89,2024-12-22 09:35:16.138940,pickup,3pm-5pm
906,55,2024-05-19 02:39:07.150126,pickup,9am-11am
907,80,2023-12-09 07:07:55.263013,pickup,3pm-5pm
908,7,2025-06-23 15:35:45.173839,delivery,5pm-7pm
909,80,2023-10-09 21:04:25.010795,delivery,11am-1pm
910,83,2025-04-20 01:32:29.549886,pickup,11am-1pm
911,18,2023-10-26 22:17:21.974654,pickup,9am-11am
912,84,2023-10-29 08:42:24.890789,pickup,11am-1pm
913,42,2025-02-09 04:36:14.216680,delivery,5pm-7pm
914,36,2025-04-09 11:05:45.361016,delivery,3pm-5pm
915,58,2024-09-30 00:30:48.036731,pickup,5pm-7pm
916,91,2024-10-23 23:45:58.698544,delivery,5pm-7pm
917,80,2024-10-07 19:53:31.303308,pickup,11am-1pm
918,59,2024-04-22 12:17:44.339883,delivery,11am-1pm
919,37,2023-11-17 02:23:24.629883,pickup,9am-11am
920,22,2024-05-05 23:56:11.078661,pickup,5pm-7pm
921,20,2024-12-17 13:39:50.277624,pickup,3pm-5pm
922,54,2025-02-17 13:52:41.231861,pickup,5pm-7pm
923,45,2025-05-19 13:52:21.013470,pickup,3pm-5pm
924,25,2025-02-01 05:52:52.129877,pickup,3pm-5pm
925,53,2025-07-26 19:14:31.095645,delivery,5pm-7pm
926,76,2024-11-06 04:04:58.273723,delivery,5pm-7pm
927,39,2024-05-08 13:44:21.224038,delivery,11am-1pm
928,34,2024-10-20 18:01:49.791885,delivery,3pm-5pm
929,99,2024-01-22 04:04:54.951345,pickup,3pm-5pm
930,37,2024-12-14 06:55:05.102069,pickup,11am-1pm
931,92,2024-02-03 13:40:05.384352,pickup,11am-1pm
932,91,2023-11-08 20:53:02.784917,pickup,11am-1pm
933,31,2025-04-30 23:50:25.258024,delivery,11am-1pm
934,57,2024-05-19 04:34:03.584411,pickup,11am-1pm
935,72,2025-02-26 13:44:55.417521,delivery,3pm-5pm
936,19,2024-10-13 23:07:48.473194,pickup,3pm-5pm
937,16,2025-03-31 03:24:59.321321,delivery,5pm-7pm
938,99,2025-04-27 20:00:59.335302,delivery,3pm-5pm
939,20,2025-08-03 06:57:16.289273,delivery,3pm-5pm
940,61,2025-04-08 07:44:11.884949,pickup,5pm-7pm
941,44,2024-11-13 18:42:06.949933,delivery,9am-11am
942,18,2024-12-02 00:59:14.661075,pickup,3pm-5pm
943,4,2023-09-09 00:51:54.657440,pickup,5pm-7pm
944,46,2025-06-28 02:27:17.401633,pickup,11am-1pm
945,75,2025-04-20 09:03:03.944336,delivery,11am-1pm
946,3,2024-03-06 02:34:55.920920,delivery,9am-11am
947,66,2024-01-01 13:47:15.490715,delivery,3pm-5pm
948,78,2025-01-19 20:10:50.002179,pickup,3pm-5pm
949,51,2024-04-01 10:18:35.293880,delivery,3pm-5pm
950,50,2024-04-28 22:37:33.752255,delivery,3pm-5pm
951,45,2023-08-28 07:52:17.349267,delivery,9am-11am
952,28,2025-05-15 20:53:33.626666,delivery,5pm-7pm
953,57,2024-10-06 06:50:37.088789,delivery,5pm-7pm
954,18,2024-06-07 10:38:23.144737,pickup,11am-1pm
955,27,2023-12-04 10:32:31.186629,delivery,9am-11am
956,76,2024-11-24 02:04:18.182209,pickup,9am-11am
957,53,2023-09-16 06:00:37.509080,delivery,5pm-7pm
958,23,2025-02-17 12:46:34.053224,pickup,11am-1pm
959,24,2024-01-23 22:01:34.009474,delivery,5pm-7pm
960,6,2024-06-21 08:21:48.046715,delivery,3pm-5pm
961,64,2024-04-24 17:23:44.362155,delivery,11am-1pm
962,4,2024-05-16 00:13:41.648710,pickup,3pm-5pm
963,39,2025-01-27 15:15:33.877466,delivery,9am-11am
964,84,2025-03-09 23:03:29.222542,delivery,5pm-7pm
965,23,2024-10-07 05:08:13.802783,pickup,9am-11am
966,16,2023-10-20 21:20:43.425441,delivery,9am-11am
967,77,2023-09-27 06:36:16.900311,delivery,5pm-7pm
968,34,2023-12-17 18:43:10.030342,delivery,9am-11am
969,48,2024-11-17 21:25:22.810439,pickup,3pm-5pm
970,21,2024-12-29 20:49:47.515790,pickup,3pm-5pm
971,60,2024-03-05 12:08:23.548147,pickup,3pm-5pm
972,21,2024-12-15 02:03:50.232803,delivery,5pm-7pm
973,82,2024-08-08 09:41:28.050885,delivery,9am-11am
974,38,2024-07-08 13:30:43.943402,pickup,11am-1pm
975,99,2024-03-10 06:46:52.207775,pickup,11am-1pm
976,70,2025-02-22 23:30:06.957452,delivery,3pm-5pm
977,35,2023-11-11 22:58:50.871527,delivery,9am-11am
978,69,2024-07-01 16:59:05.685672,pickup,9am-11am
979,18,2024-03-18 15:22:34.360914,delivery,5pm-7pm
980,53,2024-12-28 03:58:38.060231,pickup,9am-11am
981,28,2024-08-14 02:42:14.020190,pickup,11am-1pm
982,72,2024-12-21 21:03:37.744619,pickup,5pm-7pm
983,59,2023-09-22 00:36:36.894186,pickup,11am-1pm
984,3,2024-06-05 09:54:45.918039,delivery,3pm-5pm
985,18,2024-10-30 09:04:16.684400,delivery,11am-1pm
986,91,2023-08-30 11:34:32.881877,pickup,11am-1pm
987,17,2024-03-26 21:45:55.001227,pickup,11am-1pm
988,40,2024-01-27 01:43:02.537384,pickup,9am-11am
989,55,2023-12-03 01:15:06.637190,pickup,9am-11am
990,3,2024-02-22 09:35:59.157641,delivery,9am-11am
991,26,2024-04-15 09:36:06.233711,pickup,5pm-7pm
992,16,2023-08-25 12:19:33.667140,pickup,9am-11am
993,39,2025-02-19 04:35:07.792962,pickup,9am-11am
994,78,2023-12-31 03:04:15.543913,pickup,11am-1pm
995,86,2024-05-25 10:07:57.016151,pickup,11am-1pm
996,96,2025-01-14 13:13:06.924071,delivery,3pm-5pm
997,21,2024-08-19 01:29:39.721993,pickup,9am-11am
998,13,2025-04-19 05:15:49.255027,pickup,11am-1pm
999,92,2025-04-05 09:31:31.167139,delivery,11am-1pm
1000,97,2023-10-16 11:39:38.721061,pickup,11am-1pm
1001,65,2025-05-09 23:00:34.841489,delivery,3pm-5pm
1002,90,2023-09-25 18:02:01.241288,delivery,9am-11am
1003,24,2023-09-02 13:14:59.195530,delivery,5pm-7pm
1004,28,2025-06-25 07:39:50.068936,delivery,9am-11am
1005,98,2025-05-10 05:03:55.778540,pickup,5pm-7pm
1006,15,2024-10-13 04:11:54.785993,delivery,3pm-5pm
1007,91,2024-10-16 10:51:37.672832,pickup,9am-11am
1008,42,2025-01-19 19:19:11.504076,delivery,3pm-5pm
1009,59,2024-06-24 18:53:46.435248,delivery,5pm-7pm
1010,29,2023-11-13 22:44:07.960651,delivery,5pm-7pm
1011,25,2023-09-04 02:18:17.890809,delivery,3pm-5pm
1012,23,2024-04-15 22:50:11.613987,delivery,9am-11am
1013,51,2025-03-31 20:03:43.916669,pickup,9am-11am
1014,19,2024-11-17 02:27:09.607125,pickup,11am-1pm
1015,9,2025-04-20 05:59:31.389259,pickup,3pm-5pm
1016,26,2025-06-23 07:15:50.781833,delivery,9am-11am
1017,30,2023-10-23 04:56:00.873220,delivery,3pm-5pm
1018,98,2025-04-27 08:15:50.542233,delivery,5pm-7pm
1019,46,2024-02-17 11:48:09.700019,delivery,5pm-7pm
1020,66,2024-10-28 17:55:22.895841,delivery,9am-11am
1021,16,2024-09-08 08:43:18.512136,delivery,11am-1pm
1022,81,2024-06-03 18:43:50.104312,pickup,9am-11am
1023,95,2024-04-08 08:54:30.164111,pickup,5pm-7pm
1024,87,2024-04-29 17:10:14.668596,pickup,5pm-7pm
1025,78,2024-04-21 00:15:37.157887,pickup,3pm-5pm
1026,80,2023-12-25 14:34:59.161858,pickup,5pm-7pm
1027,60,2024-09-01 12:33:54.722642,delivery,5pm-7pm
1028,65,2023-11-11 02:38:41.227897,delivery,9am-11am
1029,98,2024-08-26 03:15:29.474834,delivery,9am-11am
1030,50,2025-06-15 04:39:51.526217,delivery,5pm-7pm
1031,59,2024-05-06 21:57:09.743874,pickup,3pm-5pm
1032,91,2025-02-05 20:34:47.953064,delivery,11am-1pm
1033,40,2025-04-08 16:52:39.195375,delivery,9am-11am
1034,73,2025-04-09 20:20:47.026665,delivery,5pm-7pm
1035,72,2024-02-08 08:19:41.840768,pickup,5pm-7pm
1036,34,2023-12-10 18:36:02.735211,delivery,3pm-5pm
1037,99,2024-01-10 21:06:00.147714,delivery,9am-11am
1038,4,2024-11-02 14:55:41.799149,pickup,3pm-5pm
1039,45,2025-02-24 19:52:12.120733,pickup,3pm-5pm
1040,49,2024-12-15 09:24:57.311438,delivery,3pm-5pm
1041,53,2023-12-30 04:29:53.644960,pickup,11am-1pm
1042,31,2025-03-12 01:11:47.685022,pickup,9am-11am
1043,40,2024-08-17 13:49:42.001897,pickup,9am-11am
1044,69,2025-02-24 14:47:20.089978,delivery,5pm-7pm
1045,73,2025-02-26 13:56:44.580060,delivery,3pm-5pm
1046,3,2024-07-17 13:43:05.369193,pickup,3pm-5pm
1047,49,2025-06-29 12:04:50.384900,delivery,9am-11am
1048,63,2024-10-09 22:47:38.762781,pickup,3pm-5pm
1049,64,2024-11-27 15:19:28.579790,delivery,11am-1pm
1050,79,2024-11-17 18:31:10.672959,delivery,11am-1pm
1051,64,2025-05-14 18:30:11.889367,pickup,11am-1pm
1052,37,2024-11-23 17:44:49.287982,delivery,5pm-7pm
1053,29,2023-12-11 01:40:18.220664,pickup,9am-11am
1054,76,2023-10-11 17:16:23.895844,pickup,5pm-7pm
1055,55,2024-07-07 16:23:00.002282,pickup,3pm-5pm
1056,65,2024-03-27 22:18:43.485088,delivery,3pm-5pm
1057,26,2024-03-11 09:10:50.555687,delivery,5pm-7pm
1058,86,2023-09-29 21:02:00.966079,pickup,9am-11am
1059,81,2024-08-24 05:26:25.028997,pickup,5pm-7pm
1060,28,2024-04-03 11:14:36.953441,delivery,3pm-5pm
1061,82,2024-07-20 18:25:44.211329,delivery,9am-11am
1062,67,2023-10-01 09:36:42.286199,delivery,11am-1pm
1063,31,2025-04-23 00:13:22.952256,delivery,5pm-7pm
1064,53,2023-10-14 21:13:30.706012,pickup,11am-1pm
1065,53,2025-05-17 18:33:31.139733,delivery,11am-1pm
1066,33,2025-05-10 05:38:16.524478,pickup,5pm-7pm
1067,31,2024-11-13 19:50:42.074147,pickup,9am-11am
1068,32,2024-08-24 00:43:34.374887,delivery,5pm-7pm
1069,63,2024-07-24 15:36:22.751861,delivery,5pm-7pm
1070,83,2024-09-27 12:31:15.173049,pickup,11am-1pm
1071,35,2025-03-22 21:32:45.109121,delivery,3pm-5pm
1072,85,2025-06-08 20:39:32.357199,pickup,5pm-7pm
1073,3,2024-07-17 04:13:57.156670,pickup,3pm-5pm
1074,78,2025-04-06 00:52:22.561046,pickup,5pm-7pm
1075,47,2024-12-07 17:05:24.939597,pickup,5pm-7pm
1076,93,2024-04-10 14:02:48.988394,pickup,9am-11am
1077,74,2024-08-01 01:55:07.050425,pickup,3pm-5pm
1078,64,2023-12-07 23:59:02.829347,pickup,9am-11am
1079,99,2023-10-04 00:55:31.012777,delivery,5pm-7pm
1080,96,2023-11-03 10:15:03.403198,delivery,11am-1pm
1081,19,2025-06-08 05:36:00.671258,pickup,3pm-5pm
1082,57,2024-04-28 13:55:40.397671,pickup,5pm-7pm
1083,69,2025-01-27 07:42:23.317090,pickup,3pm-5pm
1084,70,2024-08-24 04:35:47.622668,pickup,3pm-5pm
1085,19,2023-12-24 20:07:48.662114,delivery,3pm-5pm
1086,3,2024-02-21 17:22:05.134791,pickup,9am-11am
1087,89,2024-07-04 10:25:22.877232,pickup,3pm-5pm
1088,71,2024-07-06 15:34:04.250052,delivery,9am-11am
1089,69,2024-09-04 11:26:37.080268,delivery,5pm-7pm
1090,2,2023-12-13 18:07:53.829812,delivery,3pm-5pm
1091,39,2024-05-22 01:15:53.215095,pickup,3pm-5pm
1092,27,2024-03-13 09:11:36.790369,pickup,5pm-7pm
1093,81,2024-06-19 06:32:16.423183,delivery,9am-11am
1094,36,2024-04-22 21:05:25.685582,delivery,5pm-7pm
1095,95,2024-11-04 07:51:30.112220,delivery,5pm-7pm
1096,13,2025-03-18 00:09:14.027583,delivery,9am-11am
1097,46,2024-12-07 09:41:16.474768,delivery,5pm-7pm
1098,89,2023-10-08 23:40:25.473130,pickup,11am-1pm
1099,81,2023-11-01 20:38:32.121672,pickup,9am-11am
1100,52,2025-01-01 02:06:15.037754,delivery,3pm-5pm
1101,74,2024-03-17 07:09:10.936440,pickup,11am-1pm
1102,67,2025-01-29 04:42:42.088315,pickup,5pm-7pm
1103,41,2024-12-14 03:54:03.058082,pickup,3pm-5pm
1104,23,2025-06-16 12:01:19.595507,delivery,3pm-5pm
1105,26,2025-05-19 08:45:27.845482,delivery,11am-1pm
1106,51,2024-04-19 05:24:03.338411,pickup,9am-11am
1107,3,2024-10-18 06:29:39.663995,pickup,9am-11am
1108,60,2023-12-03 02:43:23.820214,pickup,9am-11am
1109,52,2024-05-01 05:45:29.711461,delivery,11am-1pm
1110,12,2025-07-26 06:56:27.133197,pickup,9am-11am
1111,2,2025-01-10 18:16:01.214471,delivery,5pm-7pm
1112,87,2024-06-03 00:00:06.988000,pickup,11am-1pm
1113,25,2024-10-27 06:01:13.341976,delivery,3pm-5pm
1114,96,2025-07-07 14:41:47.731012,pickup,5pm-7pm
1115,27,2024-04-01 20:46:21.803099,delivery,11am-1pm
1116,54,2024-05-25 20:19:10.191583,pickup,9am-11am
1117,38,2025-03-19 18:48:56.006369,pickup,5pm-7pm
1118,32,2025-04-06 11:53:43.684767,delivery,9am-11am
1119,2,2024-12-22 01:20:14.580467,delivery,5pm-7pm
1120,88,2025-04-20 00:15:33.338400,delivery,5pm-7pm
1121,95,2025-02-10 04:13:49.120551,pickup,9am-11am
1122,72,2025-01-04 05:21:32.577187,delivery,11am-1pm
1123,61,2024-09-07 03:18:33.723714,pickup,9am-11am
1124,33,2024-12-07 11:15:10.493303,delivery,3pm-5pm
1125,51,2024-06-24 22:58:39.336668,pickup,9am-11am
1126,75,2024-05-12 00:07:34.692784,pickup,5pm-7pm
1127,44,2024-05-10 13:36:33.178035,pickup,9am-11am
1128,41,2023-12-29 11:06:16.071688,delivery,11am-1pm
1129,34,2024-01-28 05:33:12.527768,pickup,11am-1pm
1130,64,2025-07-11 16:02:45.969926,delivery,3pm-5pm
1131,56,2024-08-10 20:21:52.521285,delivery,3pm-5pm
1132,67,2024-02-04 05:55:56.030985,pickup,3pm-5pm
1133,95,2023-11-28 07:02:34.955585,pickup,5pm-7pm
1134,7,2023-10-16 04:49:49.197025,pickup,11am-1pm
1135,24,2025-04-28 07:17:00.331196,delivery,11am-1pm
1136,91,2023-11-01 16:53:03.246061,pickup,5pm-7pm
1137,6,2025-03-05 14:37:23.362741,delivery,5pm-7pm
1138,64,2025-04-23 12:11:50.705495,pickup,9am-11am
1139,45,2025-05-26 23:00:34.541947,delivery,11am-1pm
1140,22,2023-09-16 10:14:02.837976,delivery,11am-1pm
1141,75,2024-04-21 17:00:35.468531,pickup,11am-1pm
1142,54,2025-03-01 06:36:26.227696,pickup,5pm-7pm
1143,87,2023-11-27 12:52:38.141042,delivery,9am-11am
1144,37,2024-05-25 21:01:48.692518,pickup,5pm-7pm
1145,48,2023-12-17 07:28:09.160843,pickup,3pm-5pm
1146,20,2025-04-20 18:03:48.415497,delivery,5pm-7pm
1147,59,2025-03-10 18:31:54.307641,delivery,9am-11am
1148,43,2025-04-01 11:20:38.485090,delivery,3pm-5pm
1149,94,2023-12-18 17:08:39.261809,pickup,11am-1pm
1150,7,2024-07-04 08:56:10.008886,delivery,3pm-5pm
1151,8,2024-06-14 19:08:27.344309,delivery,9am-11am
1152,52,2024-12-25 14:46:35.228275,pickup,5pm-7pm
1153,12,2024-02-12 06:25:37.865660,pickup,11am-1pm
1154,50,2024-07-09 03:15:34.024838,delivery,11am-1pm
1155,16,2024-03-17 20:50:07.562636,delivery,3pm-5pm
1156,88,2025-02-16 07:15:28.269315,delivery,9am-11am
1157,48,2024-07-14 14:06:57.484439,delivery,5pm-7pm
1158,50,2024-09-15 16:46:24.233769,delivery,9am-11am
1159,97,2024-04-01 18:46:32.172008,delivery,11am-1pm
1160,56,2025-04-05 03:59:17.797438,pickup,9am-11am
1161,66,2024-07-29 06:03:05.240594,delivery,11am-1pm
1162,83,2025-04-20 12:05:04.905996,pickup,5pm-7pm
1163,68,2024-05-19 09:28:17.917169,pickup,3pm-5pm
1164,60,2025-07-13 06:37:07.097637,delivery,3pm-5pm
1165,20,2025-08-07 12:16:59.657624,delivery,11am-1pm
1166,67,2024-07-21 21:31:52.600230,pickup,9am-11am
1167,6,2024-03-13 13:32:19.725092,delivery,5pm-7pm
1168,13,2024-05-25 15:18:11.169276,delivery,3pm-5pm
1169,33,2024-09-07 21:59:36.777843,pickup,9am-11am
1170,95,2025-07-28 05:54:57.959006,pickup,11am-1pm
1171,51,2025-04-07 04:49:57.262868,delivery,3pm-5pm
1172,41,2025-03-29 18:57:34.785686,delivery,5pm-7pm
1173,80,2023-11-28 21:38:25.374508,delivery,11am-1pm
1174,28,2024-02-21 08:57:15.561342,delivery,9am-11am
1175,56,2024-11-30 22:21:17.171487,pickup,5pm-7pm
1176,15,2025-05-18 23:25:36.958335,delivery,5pm-7pm
1177,89,2024-09-29 16:27:06.895410,delivery,3pm-5pm
1178,80,2023-11-02 18:16:12.560836,delivery,5pm-7pm
1179,39,2025-04-30 08:55:50.678131,pickup,9am-11am
1180,25,2025-05-03 05:19:37.984803,pickup,11am-1pm
1181,4,2024-03-16 23:12:07.422750,pickup,11am-1pm
1182,56,2025-02-26 22:42:17.720158,pickup,9am-11am
1183,39,2024-03-06 00:12:05.847826,pickup,5pm-7pm
1184,55,2025-06-15 17:51:46.212676,pickup,11am-1pm
1185,95,2023-12-05 10:26:47.430702,delivery,5pm-7pm
1186,3,2024-07-04 05:25:02.316618,pickup,11am-1pm
1187,38,2025-07-14 18:03:30.324678,delivery,9am-11am
1188,43,2024-02-03 23:00:14.171637,delivery,5pm-7pm
1189,64,2024-07-14 04:39:37.599200,delivery,9am-11am
1190,63,2024-05-01 01:37:43.048361,delivery,11am-1pm
1191,92,2023-09-09 08:09:35.274323,pickup,5pm-7pm
1192,74,2023-10-01 17:57:31.387654,pickup,3pm-5pm
1193,83,2024-08-25 08:03:45.737932,delivery,9am-11am
1194,64,2024-02-07 23:43:47.674714,delivery,5pm-7pm
1195,90,2025-08-18 20:58:55.953301,pickup,3pm-5pm
1196,93,2024-05-20 13:22:05.137805,delivery,5pm-7pm
1197,30,2023-09-11 10:44:37.871552,delivery,5pm-7pm
1198,17,2025-06-29 08:58:04.464389,delivery,5pm-7pm
1199,87,2025-04-28 11:15:59.812239,delivery,5pm-7pm
1200,21,2024-12-08 08:12:33.279803,delivery,9am-11am
1201,86,2025-03-22 13:53:12.567276,pickup,11am-1pm
1202,21,2023-12-03 07:38:34.197046,pickup,5pm-7pm
1203,64,2024-03-20 07:01:30.347342,pickup,9am-11am
1204,3,2025-04-16 14:19:15.572615,delivery,3pm-5pm
1205,87,2025-01-13 00:04:45.463464,pickup,9am-11am
1206,44,2023-11-29 04:32:45.658357,pickup,9am-11am
1207,72,2025-01-18 21:53:30.647833,delivery,3pm-5pm
1208,46,2024-07-12 08:23:45.167008,delivery,11am-1pm
1209,89,2023-08-23 16:53:56.579532,pickup,9am-11am
1210,57,2023-10-16 16:56:00.845587,pickup,9am-11am
1211,79,2024-02-25 16:41:07.014381,pickup,9am-11am
1212,65,2025-04-26 09:27:05.597938,pickup,11am-1pm
1213,47,2024-09-28 11:56:54.368634,delivery,5pm-7pm
1214,98,2025-02-03 18:03:05.380014,pickup,11am-1pm
1215,83,2024-09-08 03:27:17.419287,pickup,9am-11am
1216,26,2023-11-13 00:53:30.654370,delivery,9am-11am
1217,32,2024-03-17 04:26:15.730090,delivery,3pm-5pm
1218,37,2024-03-30 17:04:01.144942,pickup,3pm-5pm
1219,48,2023-09-23 17:28:06.097144,delivery,3pm-5pm
1220,81,2024-06-26 08:14:29.695617,pickup,5pm-7pm
1221,30,2025-03-24 10:00:37.580107,delivery,5pm-7pm
1222,53,2024-07-18 13:31:43.028494,delivery,9am-11am
1223,57,2023-11-12 19:07:42.171732,pickup,9am-11am
1224,11,2025-06-14 15:04:17.372473,delivery,11am-1pm
1225,56,2024-11-02 11:45:57.908677,pickup,11am-1pm
1226,74,2023-09-03 20:50:43.534330,delivery,5pm-7pm
1227,52,2024-08-30 02:16:51.055768,delivery,3pm-5pm
1228,45,2024-02-12 11:39:15.014201,delivery,11am-1pm
1229,90,2023-12-04 16:21:51.468012,pickup,5pm-7pm
1230,90,2024-07-01 05:09:48.465813,delivery,11am-1pm
1231,39,2024-11-13 16:21:43.004845,delivery,5pm-7pm
1232,93,2024-02-11 11:35:00.670006,pickup,3pm-5pm
1233,28,2024-06-19 23:09:44.364993,delivery,3pm-5pm
1234,97,2024-12-16 20:40:59.743472,pickup,9am-11am
1235,70,2023-10-21 08:51:16.368957,pickup,3pm-5pm
1236,93,2025-08-04 08:50:41.053339,pickup,9am-11am
1237,48,2023-10-08 06:38:23.254507,delivery,9am-11am
1238,7,2024-09-06 21:27:34.335360,pickup,5pm-7pm
1239,39,2024-08-28 05:16:45.478680,pickup,5pm-7pm
1240,44,2025-08-10 08:27:56.459540,pickup,3pm-5pm
1241,39,2024-10-02 09:38:24.942920,pickup,5pm-7pm
1242,67,2024-05-30 21:38:50.820028,pickup,3pm-5pm
1243,67,2024-07-28 01:39:52.649612,delivery,5pm-7pm
1244,13,2024-11-30 21:51:01.159509,delivery,5pm-7pm
1245,11,2025-08-09 00:42:31.459172,delivery,11am-1pm
1246,61,2024-02-25 00:51:02.266157,pickup,3pm-5pm
1247,87,2023-09-04 17:27:43.000504,delivery,3pm-5pm
1248,75,2025-03-23 11:46:07.466782,delivery,5pm-7pm
1249,89,2024-04-27 13:50:15.848801,delivery,5pm-7pm
1250,21,2025-02-09 22:01:29.104935,pickup,5pm-7pm
1251,92,2024-11-23 11:57:36.137264,pickup,11am-1pm
1252,59,2025-03-10 01:36:07.667857,pickup,3pm-5pm
1253,16,2025-02-09 13:22:26.506082,delivery,9am-11am
1254,16,2024-04-21 14:37:26.667238,delivery,9am-11am
1255,67,2023-09-24 05:39:33.532155,delivery,3pm-5pm
1256,48,2024-09-22 11:03:31.937740,delivery,9am-11am
1257,19,2025-04-06 17:34:24.168354,delivery,9am-11am
1258,40,2023-12-25 16:27:34.421405,pickup,11am-1pm
1259,95,2025-03-10 15:28:34.655862,pickup,3pm-5pm
1260,9,2024-07-24 01:05:28.532845,delivery,5pm-7pm
1261,74,2025-01-12 12:07:03.901896,delivery,3pm-5pm
1262,49,2024-11-24 00:54:36.389814,pickup,11am-1pm
1263,65,2025-04-05 06:20:14.789492,delivery,5pm-7pm
1264,20,2023-10-04 22:25:10.071697,delivery,9am-11am
1265,80,2025-03-10 11:45:13.890094,delivery,5pm-7pm
1266,30,2024-07-18 23:26:39.308759,delivery,9am-11am
1267,86,2024-03-21 02:00:42.849152,delivery,9am-11am
1268,22,2023-09-20 20:23:02.418372,delivery,9am-11am
1269,83,2024-01-14 11:36:34.352084,pickup,9am-11am
1270,73,2023-09-20 11:05:24.569433,delivery,9am-11am
1271,16,2025-07-06 05:33:27.447432,pickup,9am-11am
1272,36,2024-08-30 02:25:06.741460,pickup,5pm-7pm
1273,11,2025-08-10 22:19:40.079221,delivery,5pm-7pm
1274,76,2024-09-25 06:47:45.162445,pickup,3pm-5pm
1275,56,2024-02-24 18:57:18.798860,pickup,3pm-5pm
1276,49,2025-02-23 18:33:17.831743,pickup,9am-11am
1277,70,2024-01-06 09:01:48.583249,pickup,11am-1pm
1278,33,2024-05-06 11:05:08.230902,pickup,3pm-5pm
1279,53,2025-03-15 21:14:32.312463,pickup,3pm-5pm
1280,24,2025-05-12 21:41:01.931867,pickup,3pm-5pm
1281,50,2024-04-21 04:13:06.819444,pickup,5pm-7pm
1282,42,2023-11-19 17:42:00.719990,pickup,9am-11am
1283,26,2024-05-20 12:35:38.362375,pickup,5pm-7pm
1284,66,2025-05-30 04:42:06.600999,delivery,9am-11am
1285,35,2025-02-15 11:38:56.602534,delivery,5pm-7pm
1286,9,2025-06-08 22:56:49.081805,delivery,11am-1pm
1287,3,2024-05-29 02:54:51.823738,pickup,11am-1pm
1288,98,2025-08-04 16:32:06.909935,pickup,3pm-5pm
1289,73,2024-08-21 02:22:42.904143,pickup,11am-1pm
1290,19,2024-08-18 01:30:28.411358,pickup,11am-1pm
1291,69,2025-06-24 14:49:02.751096,delivery,9am-11am
1292,1,2024-09-01 22:36:39.634156,delivery,11am-1pm
1293,1,2025-03-31 17:00:45.168605,delivery,3pm-5pm
1294,77,2025-02-03 15:21:46.288939,delivery,3pm-5pm
1295,81,2023-10-18 11:41:57.125931,delivery,9am-11am
1296,21,2024-11-01 15:52:47.463820,pickup,3pm-5pm
1297,12,2025-04-14 04:19:02.183140,pickup,11am-1pm
1298,93,2024-09-23 01:36:34.189321,delivery,5pm-7pm
1299,27,2024-04-15 08:31:20.200351,delivery,3pm-5pm
1300,82,2023-10-21 07:42:19.359322,delivery,3pm-5pm
1301,32,2024-12-15 08:12:10.135808,delivery,3pm-5pm
1302,27,2024-04-01 14:42:19.635356,delivery,9am-11am
1303,89,2024-11-03 18:49:44.304224,pickup,5pm-7pm
1304,1,2024-06-25 22:27:05.948879,pickup,5pm-7pm
1305,72,2025-01-04 09:34:38.998274,delivery,5pm-7pm
1306,69,2024-05-06 12:00:04.360467,pickup,9am-11am
1307,86,2023-09-23 18:57:37.831283,pickup,3pm-5pm
1308,49,2025-05-15 23:56:57.705157,delivery,5pm-7pm
1309,23,2024-05-03 05:44:13.819777,pickup,9am-11am
1310,60,2025-08-17 12:29:47.502742,pickup,5pm-7pm
1311,2,2024-03-10 07:06:28.670641,pickup,3pm-5pm
1312,88,2025-08-04 06:58:33.553342,delivery,11am-1pm
1313,12,2025-07-11 20:10:57.967254,delivery,11am-1pm
1314,30,2023-10-13 15:37:09.358133,delivery,9am-11am
1315,36,2024-11-27 06:07:03.789375,pickup,9am-11am
1316,26,2024-05-11 02:06:32.632419,delivery,9am-11am
1317,36,2025-03-26 16:05:58.370657,delivery,11am-1pm
1318,71,2024-12-28 20:10:18.856088,pickup,9am-11am
1319,76,2025-07-16 09:46:05.802147,pickup,11am-1pm
1320,34,2023-12-02 02:23:39.628563,pickup,3pm-5pm
1321,25,2024-11-05 09:34:31.158253,pickup,3pm-5pm
1322,88,2025-03-16 05:29:01.555660,delivery,9am-11am
1323,55,2023-09-17 06:34:33.370846,pickup,3pm-5pm
1324,56,2023-10-07 22:49:35.675053,delivery,3pm-5pm
1325,16,2025-03-16 04:29:14.637825,delivery,5pm-7pm
1326,47,2024-05-18 06:58:22.455814,pickup,11am-1pm
1327,7,2024-05-27 08:30:25.823315,delivery,5pm-7pm
1328,41,2024-10-12 23:01:27.042824,pickup,3pm-5pm
1329,11,2024-11-03 14:09:34.045529,pickup,11am-1pm
